occupationUri,occupationLabel,label,skills_essential,skills_optional,skills_unknown,n_total
http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,concepteur de systèmes informatiques intégrés/conceptrice de systèmes informatiques intégrés,AI/ML,[],"[""ML (programmation informatique)""]",[],1
http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,concepteur de systèmes informatiques intégrés/conceptrice de systèmes informatiques intégrés,Data,"[""analyser les spécifications du logiciel""]","[""SPARK"", ""bibliothèques de composants logiciels""]",[],3
http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,concepteur de systèmes informatiques intégrés/conceptrice de systèmes informatiques intégrés,DevOps,[],"[""Ansible""]",[],1
http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,concepteur de systèmes informatiques intégrés/conceptrice de systèmes informatiques intégrés,Network,[],"[""outils de système de gestion de réseau"", ""réseau de portes programmables"", ""simulation de réseaux TIC""]",[],3
http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,concepteur de systèmes informatiques intégrés/conceptrice de systèmes informatiques intégrés,QA/Test,[],"[""outils d’automatisation de test TIC""]",[],1
http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,concepteur de systèmes informatiques intégrés/conceptrice de systèmes informatiques intégrés,Security,[],"[""normes de sécurité des TIC""]",[],1
http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,concepteur de systèmes informatiques intégrés/conceptrice de systèmes informatiques intégrés,Software,"[""algorithmisation des tâches"", ""conception des systèmes"", ""concevoir un logiciel"", ""créer un organigramme de programmation"", ""cycle de développement logiciel"", ""définir les prescriptions techniques"", ""développer des idées créatives"", ""fournir des conseils en TIC"", ""interpréter les spécifications de conception électronique"", ""outils de gestion de configuration logicielle"", ""protocoles de communication dans le domaine des TIC"", ""système temps réel"", ""systèmes embarqués"", ""systèmes numériques"", ""théorie du contrôle d'ingénierie"", ""traitement du signal""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Apache Maven"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CoffeeScript"", ""Common Lisp"", ""Erlang"", ""Groovy"", ""Haskell"", ""Java (programmation informatique)"", ""JavaScript"", ""Jenkins (outils de gestion de configuration logicielle)"", ""Lisp"", ""MATLAB"", ""Microsoft Visual C++"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Puppet (outils de gestion de configuration logicielle)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""STAF"", ""Salt (outils de gestion de configuration logicielle)"", ""Scala"", ""Scratch (programmation informatique)"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""architectures matérielles"", ""composants matériels"", ""estimation de l’état"", ""intégration de systèmes de TIC"", ""processus d'ingénierie"", ""programmation informatique"", ""recueillir les commentaires des clients sur des applications"", ""système de gestion de la batterie"", ""utiliser des outils de génie logiciel assisté par ordinateur"", ""vérifier les spécifications formelles des TIC"", ""établir des relations d'affaires""]",[],68
http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,concepteur de systèmes informatiques/conceptrice de systèmes informatiques,AI/ML,"[""aligner le logiciel sur l’architecture du système"", ""créer des modèles de données""]","[""ML (programmation informatique)"", ""ingénierie des systèmes basée sur des modèles"", ""modèles de qualité des processus d’information et de communication""]",[],5
http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,concepteur de systèmes informatiques/conceptrice de systèmes informatiques,Data,"[""analyser les exigences des entreprises""]","[""fournir des rapports d’analyse coût-bénéfice""]",[],2
http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,concepteur de systèmes informatiques/conceptrice de systèmes informatiques,QA/Test,"[""effectuer des tests système""]",[],[],1
http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,concepteur de systèmes informatiques/conceptrice de systèmes informatiques,Security,"[""mettre en œuvre les politiques de sécurité des TIC""]","[""ingénierie de sécurité"", ""législation sur la sécurité des TIC""]",[],3
http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,concepteur de systèmes informatiques/conceptrice de systèmes informatiques,Software,"[""acquérir des composants système"", ""appliquer la théorie des systèmes d’information et de communication"", ""conception des systèmes"", ""concevoir un système d’information"", ""créer une architecture d’entreprise"", ""cycle de développement logiciel"", ""définir les prescriptions techniques"", ""gérer une base de données"", ""intégrer les composants d’un système"", ""modélisation de processus d’entreprise"", ""outils de développement de bases de données"", ""plateformes matérielles"", ""programmation web"", ""systèmes numériques"", ""théorie des systèmes"", ""utiliser des langages de balisage"", ""utiliser une interface spécifique à une application"", ""évaluer les connaissances en TIC""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CoffeeScript"", ""Common Lisp"", ""Erlang"", ""Groovy"", ""Haskell"", ""Java (programmation informatique)"", ""JavaScript"", ""Lisp"", ""MATLAB"", ""Microsoft Visual C++"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""Oracle WebLogic"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""Scala"", ""Scratch (programmation informatique)"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""algorithmisation des tâches"", ""appliquer des compétences de communication technique"", ""assurer la planification des ressources"", ""concevoir la complexité de l’organisation"", ""concevoir un schéma de base de données"", ""concevoir une base de données dans le nuage"", ""créer une architecture en nuage"", ""développer à l’aide des services d’informatique en nuage"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gérer le personnel"", ""gérer les données et le stockage dans l’informatique en nuage"", ""gérer les normes d’échange de données"", ""intégration de systèmes de TIC"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""planifier une migration vers l’informatique en nuage"", ""processus de conception"", ""procédures normalisées de défense"", ""programmation de systèmes de TIC"", ""programmation informatique"", ""reconnaissance d’images"", ""résoudre les problèmes des systèmes d’information"", ""structure de l’information"", ""utiliser la programmation orientée objet"", ""établir des relations d'affaires""]",[],81
http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,concepteur d’entrepôt de données/conceptrice d’entrepôt de données,AI/ML,[],"[""ML (programmation informatique)"", ""modèles de données""]",[],2
http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,concepteur d’entrepôt de données/conceptrice d’entrepôt de données,Data,"[""analyser les exigences des entreprises""]","[""CA Datacom/DB"", ""MySQL"", ""OpenEdge Database"", ""Oracle Relational Database"", ""PostgreSQL"", ""SQL Server"", ""Teradata Database"", ""effectuer une analyse de données""]",[],9
http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,concepteur d’entrepôt de données/conceptrice d’entrepôt de données,Security,"[""législation sur la sécurité des TIC""]",[],[],1
http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,concepteur d’entrepôt de données/conceptrice d’entrepôt de données,Software,"[""administrer un système de gestion de bases de données relationnelles"", ""appliquer la théorie des systèmes d’information et de communication"", ""base de données"", ""concevoir un logiciel"", ""concevoir un schéma de base de données"", ""créer des ensembles de données"", ""créer des schémas de base de données"", ""définir les prescriptions techniques"", ""développer des méthodes de migration automatisées"", ""entrepôt de données"", ""gérer les normes d’échange de données"", ""gérer une base de données"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""modélisation de processus d’entreprise"", ""outils de développement de bases de données"", ""programmation web"", ""recenser les logiciels de gestion d’entrepôts"", ""structure de l’information"", ""systèmes de gestion de base de données"", ""théorie des systèmes"", ""transférer des données existantes"", ""utiliser des bases de données"", ""utiliser des langages de balisage"", ""écrire la documentation d’une base de données"", ""évaluer les connaissances en TIC""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CoffeeScript"", ""Common Lisp"", ""DB2"", ""Erlang"", ""FileMaker (systèmes de gestion de base de données)"", ""Groovy"", ""Haskell"", ""IBM Informix"", ""Java (programmation informatique)"", ""JavaScript"", ""LDAP"", ""LINQ"", ""Lisp"", ""MATLAB"", ""MDX"", ""MarkLogic"", ""Microsoft Access"", ""Microsoft Visual C++"", ""N1QL"", ""ObjectStore"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""SPARQL"", ""Scala"", ""Scratch (programmation informatique)"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""TripleStore"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""XQuery"", ""appliquer des compétences de communication technique"", ""assurer la planification des ressources"", ""concevoir les spécifications de sauvegarde des bases de données"", ""concevoir une base de données dans le nuage"", ""concevoir une interface utilisateur"", ""données non structurées"", ""définir la structure physique de la base de données"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gestion des données produit"", ""gérer les données et le stockage dans l’informatique en nuage"", ""logiciel de visualisation des données"", ""mettre au point un logiciel d’élaboration de rapports"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""programmation informatique"", ""répondre aux demandes des clients"", ""science des mégadonnées"", ""stocker des données et des systèmes numériques"", ""utiliser des langages de requête"", ""utiliser des outils de sauvegarde et de récupération"", ""utiliser un logiciel de contrôle d’accès"", ""établir des relations d'affaires""]",[],98
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,concepteur d’interface utilisateur/conceptrice d’interface utilisatrice,AI/ML,"[""convivialité de l’application"", ""médias interactifs""]","[""ML (programmation informatique)""]",[],3
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,concepteur d’interface utilisateur/conceptrice d’interface utilisatrice,Data,"[""normes d’accessibilité TIC"", ""tester l’accessibilité d’un système pour des utilisateurs ayant des besoins spécifiques""]","[""analyser les exigences des entreprises"", ""effectuer une analyse de données en ligne""]",[],4
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,concepteur d’interface utilisateur/conceptrice d’interface utilisatrice,DevOps,[],"[""DevOps""]",[],1
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,concepteur d’interface utilisateur/conceptrice d’interface utilisatrice,QA/Test,"[""créer la maquette fonctionnelle d’un site web""]","[""normes de qualité""]",[],2
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,concepteur d’interface utilisateur/conceptrice d’interface utilisatrice,Security,"[""législation sur la sécurité des TIC""]",[],[],1
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,concepteur d’interface utilisateur/conceptrice d’interface utilisatrice,Software,"[""Interaction homme-machine"", ""algorithmisation des tâches"", ""conception de l’interaction du logiciel"", ""concevoir une infographie"", ""concevoir une interface utilisateur"", ""définir les prescriptions techniques"", ""développer des idées créatives"", ""gérer du contenu en ligne"", ""interagir avec les utilisateurs pour définir leurs exigences"", ""logiciel d’édition graphique"", ""processus de conception"", ""programmation web"", ""réaliser des ébauches"", ""schéma de conception d’interface utilisateur"", ""standards du World Wide Web Consortium"", ""traduire les exigences en conception visuelle"", ""utiliser des langages de balisage"", ""utiliser des méthodes de conception centrée sur l’utilisateur"", ""utiliser une interface spécifique à une application"", ""établir des relations d'affaires"", ""évaluer l’interaction des utilisateurs avec les applications des TIC""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Adobe Illustrator"", ""Adobe Photoshop"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CoffeeScript"", ""Common Lisp"", ""Erlang"", ""GIMP (logiciel d’édition graphique)"", ""Groovy"", ""Haskell"", ""Java (programmation informatique)"", ""JavaScript"", ""Lisp"", ""MATLAB"", ""Microsoft Visio"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""Scala"", ""Scratch (programmation informatique)"", ""SketchBook Pro"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""Synfig"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""concevoir un logiciel"", ""développement en cascade"", ""développement par incréments"", ""développement par itérations"", ""développement par méthode agile"", ""développement par prototypage"", ""développement par spirales"", ""développement rapide d’applications"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gérer la localisation"", ""lecteur d’écran"", ""modélisation de processus d’entreprise"", ""méthode de gestion de projets procédurale"", ""méthodes de développement de logiciels"", ""méthodes de gestion de projets TIC"", ""plateformes collaboratives en ligne"", ""programmation informatique"", ""psychologie cognitive"", ""réalité augmentée"", ""traitement automatique du langage naturel"", ""utiliser des langages de requête""]",[],84
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,configurateur de systèmes/configuratrice de systèmes,AI/ML,[],"[""ML (programmation informatique)"", ""modèle d’externalisation"", ""modèle en code source ouverte"", ""modèle hybride"", ""modèles d’architecture logicielle"", ""technologies de dématérialisation""]",[],6
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,configurateur de systèmes/configuratrice de systèmes,Data,"[""analyser les spécifications du logiciel"", ""méthodes d’analyse de la performance des TIC""]","[""CA Datacom/DB"", ""MySQL"", ""OpenEdge Database"", ""Oracle Relational Database"", ""PostgreSQL"", ""SQL Server"", ""Teradata Database"", ""bibliothèques de composants logiciels"", ""cadriciels des appareils mobiles"", ""normes d’accessibilité TIC"", ""utiliser un système de billetterie informatisée""]",[],13
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,configurateur de systèmes/configuratrice de systèmes,Network,[],"[""mettre en place un réseau privé virtuel""]",[],1
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,configurateur de systèmes/configuratrice de systèmes,Software,"[""besoins des utilisateurs des systèmes d’information et de communication"", ""configurer un système de TIC"", ""créer un organigramme de programmation"", ""définir les prescriptions techniques"", ""développer des méthodes de migration automatisées"", ""infrastructure des TIC"", ""interpréter des textes techniques"", ""intégrer les composants d’un système"", ""modélisation orientée services"", ""psychologie cognitive"", ""recueillir les commentaires des clients sur des applications"", ""reproduire les problèmes du logiciel client"", ""systèmes numériques"", ""transférer des données existantes""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CoffeeScript"", ""Common Lisp"", ""DB2"", ""Erlang"", ""FileMaker (systèmes de gestion de base de données)"", ""Groovy"", ""Haskell"", ""IBM Informix"", ""Java (programmation informatique)"", ""JavaScript"", ""Lisp"", ""MATLAB"", ""Microsoft Access"", ""Microsoft Visual C++"", ""ObjectStore"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""Scala"", ""Scratch (programmation informatique)"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""architecture de l’information"", ""architectures matérielles"", ""cadres d'architecture TIC"", ""composants matériels"", ""consommation électrique des TIC"", ""déploiement de solutions"", ""gérer les données et le stockage dans l’informatique en nuage"", ""intégration de systèmes de TIC"", ""logiciels bancaires de base"", ""modélisation orientée services"", ""outils de débogage TIC"", ""procéder à la reprogrammation de l’informatique en nuage"", ""programmation informatique"", ""stockage de données"", ""systèmes de gestion de base de données"", ""systèmes embarqués"", ""techniques d’interface"", ""trouver des solutions aux problèmes"", ""utiliser la programmation logique""]",[],73
http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,configurateur d’applications/configuratrice d’applications,AI/ML,[],"[""ML (programmation informatique)"", ""système interorganisationnel de logiciels médiateurs""]",[],2
http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,configurateur d’applications/configuratrice d’applications,Data,"[""analyser les spécifications du logiciel"", ""utiliser des bibliothèques logicielles""]","[""appliquer des techniques d’analyse statistique""]",[],3
http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,configurateur d’applications/configuratrice d’applications,DevOps,[],"[""Ansible""]",[],1
http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,configurateur d’applications/configuratrice d’applications,QA/Test,[],"[""utiliser la programmation fonctionnelle""]",[],1
http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,configurateur d’applications/configuratrice d’applications,Security,[],"[""mettre en œuvre les politiques de sécurité des TIC""]",[],1
http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,configurateur d’applications/configuratrice d’applications,Software,"[""créer un organigramme de programmation"", ""déboguer un logiciel"", ""développer des méthodes de migration automatisées"", ""développer un prototype de logiciel"", ""environnement de développement intégré"", ""intégrer des données TIC"", ""intégrer les composants d’un système"", ""outils de débogage TIC"", ""outils de gestion de configuration logicielle"", ""programmation informatique"", ""recueillir les commentaires des clients sur des applications"", ""systèmes numériques"", ""transférer des données existantes"", ""utiliser des patrons de conception"", ""établir des relations d'affaires""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Apache Maven"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""Common Lisp"", ""Eclipse (environnement de développement intégré)"", ""Groovy"", ""Haskell"", ""Java (programmation informatique)"", ""JavaScript"", ""Jenkins (outils de gestion de configuration logicielle)"", ""KDevelop"", ""Lisp"", ""MATLAB"", ""Microsoft Visual C++"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Puppet (outils de gestion de configuration logicielle)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""STAF"", ""Salt (outils de gestion de configuration logicielle)"", ""Scala"", ""Scratch (programmation informatique)"", ""Swift (programmation informatique)"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""Xcode"", ""exigences légales concernant les produits dans le secteur des TIC"", ""fournir des conseils en TIC"", ""gérer les données et le stockage dans l’informatique en nuage"", ""méthodes de consultation"", ""procéder à la reprogrammation de l’informatique en nuage"", ""statistiques"", ""techniques d’interface"", ""trouver des solutions aux problèmes"", ""utiliser des outils de génie logiciel assisté par ordinateur"", ""utiliser des outils de sauvegarde et de récupération"", ""utiliser la programmation automatique"", ""utiliser la programmation concurrente"", ""utiliser la programmation logique"", ""utiliser la programmation orientée objet"", ""utiliser une interface spécifique à une application""]",[],71
http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,consultant en intégration de systèmes informatiques/consultante en intégration de systèmes informatiques,AI/ML,"[""système interorganisationnel de logiciels médiateurs""]","[""informer sur la confidentialité des données"", ""ingénierie des systèmes basée sur des modèles"", ""logiciel de négociation""]",[],4
http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,consultant en intégration de systèmes informatiques/consultante en intégration de systèmes informatiques,Data,[],"[""bibliothèques de composants logiciels"", ""méthodes d’analyse de la performance des TIC""]",[],2
http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,consultant en intégration de systèmes informatiques/consultante en intégration de systèmes informatiques,Network,[],"[""mettre en place un réseau privé virtuel""]",[],1
http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,consultant en intégration de systèmes informatiques/consultante en intégration de systèmes informatiques,QA/Test,"[""veiller à la qualité des systèmes d’information et de communication""]",[],[],1
http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,consultant en intégration de systèmes informatiques/consultante en intégration de systèmes informatiques,Security,"[""appliquer des politiques de sécurité de l’information""]","[""mettre en œuvre les politiques de sécurité des TIC""]",[],2
http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,consultant en intégration de systèmes informatiques/consultante en intégration de systèmes informatiques,Software,"[""consulter les clients d'une entreprise"", ""contrôler la performance du système"", ""cycle de développement logiciel"", ""définir les prescriptions techniques"", ""définir une stratégie d’intégration"", ""fournir des conseils en TIC"", ""gérer la documentation de manière adéquate"", ""gérer les changements dans un système de TIC"", ""intégrer des données TIC"", ""intégrer les composants d’un système"", ""optimiser le choix d’une solution TIC"", ""services web"", ""suivre les tendances technologiques"", ""suivre les évolutions en matière de solutions de systèmes d’information"", ""systèmes numériques"", ""utiliser la programmation de scripts"", ""vérifier les spécifications formelles des TIC""]","[""architecture de l’information"", ""assurer la gestion de projets"", ""composants matériels"", ""conception des systèmes"", ""définir les spécifications d’un projet"", ""fournir des solutions pour voitures connectées"", ""fournisseurs de composants logiciels"", ""fournisseurs de composants matériels"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gérer les données et le stockage dans l’informatique en nuage"", ""gérer un processus informatisé de demande de modifications"", ""installer un pare-feu"", ""intégration de systèmes de TIC"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""planifier une migration vers l’informatique en nuage"", ""processus d'ingénierie"", ""rédiger des rapports sur le travail"", ""suivre des indicateurs clés de performance"", ""utiliser des outils de sauvegarde et de récupération"", ""utiliser différents moyens de communication"", ""utiliser une interface spécifique à une application"", ""établir des relations d'affaires""]",[],41
http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,consultant en recherche informatique/consultante en recherche informatique,AI/ML,"[""mener des recherches documentaires"", ""mener des recherches interdisciplinaires"", ""mener des recherches qualitatives"", ""mener des recherches quantitatives"", ""mener des recherches universitaires"", ""mener un entretien de recherche"", ""parrainer des individus""]","[""appliquer l’apprentissage mixte"", ""enseigner dans des contextes universitaires ou professionnels"", ""fournir du contenu multimédia""]",[],10
http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,consultant en recherche informatique/consultante en recherche informatique,Data,"[""appliquer des techniques d’analyse statistique""]","[""communiquer les résultats d’analyse""]",[],2
http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,consultant en recherche informatique/consultante en recherche informatique,Network,"[""créer un réseau professionnel avec des chercheurs et des scientifiques""]",[],[],1
http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,consultant en recherche informatique/consultante en recherche informatique,Software,"[""Interagir professionnellement dans des environnements de recherche et professionnels"", ""appliquer des principes d’éthique et d’intégrité scientifique de la recherche dans les activités de recherche"", ""appliquer la rétro-ingénierie"", ""assurer la gestion de projets"", ""communiquer des résultats scientifiques"", ""consulter les clients d'une entreprise"", ""créer un prototype de solution en matière d’expérience utilisateur"", ""demander un financement de recherche"", ""diffuser des résultats à la communauté scientifique"", ""développer un prototype de logiciel"", ""effectuer des activités de recherche d’utilisateur de TIC"", ""exécuter des calculs mathématiques et analytiques"", ""faire preuve d’une expertise disciplinaire"", ""fournir la documentation utilisateur"", ""gérer des données de recherche"", ""gérer des données interopérables et réutilisables faciles à trouver et accessibles"", ""gérer des publications ouvertes"", ""gérer le développement professionnel personnel"", ""gérer les connaissances en vue d’une incidence stratégique"", ""gérer les droits de propriété intellectuelle"", ""innover dans les TIC"", ""interagir avec les utilisateurs pour définir leurs exigences"", ""intégrer la dimension de genre dans la recherche"", ""mettre au point des logiciels libres"", ""méthodologie de recherche scientifique"", ""parler plusieurs langues"", ""planifier le processus de recherche"", ""processus d’innovation"", ""promouvoir le transfert de connaissances"", ""promouvoir l’engagement du public dans la recherche"", ""promouvoir l’innovation ouverte dans la recherche"", ""publier des recherches universitaires"", ""réaliser des recherches scientifiques"", ""rédiger des documents scientifiques ou articles universitaires et des documents techniques"", ""rédiger des publications scientifiques"", ""réfléchir de manière abstraite"", ""synthétiser des informations"", ""traitement de données numériques"", ""utiliser des méthodes de conception centrée sur l’utilisateur"", ""évaluer des activités de recherche""]","[""LDAP"", ""LINQ"", ""MDX"", ""N1QL"", ""SPARQL"", ""XQuery"", ""besoins des utilisateurs des systèmes d’information et de communication"", ""catégorisation de l’information"", ""extraction de l’information"", ""fournir du contenu écrit"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""marché des TIC"", ""mesure de l’audience d’un site internet"", ""optimiser le choix d’une solution TIC"", ""procéder à l’extraction de données"", ""suivre la recherche dans le domaine des TIC"", ""technologies émergentes"", ""trouver des solutions aux problèmes""]",[],59
http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,consultant en technologie de l’information et de la communication verte/consultante en technologie de l’information et de la communication verte,AI/ML,[],"[""donner des conseils en matière de restauration environnementale""]",[],1
http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,consultant en technologie de l’information et de la communication verte/consultante en technologie de l’information et de la communication verte,Data,"[""promouvoir la sensibilisation à l'environnement"", ""services de conseil en matière de durabilité""]",[],[],2
http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,consultant en technologie de l’information et de la communication verte/consultante en technologie de l’information et de la communication verte,Software,"[""assurer la conformité à une législation environnementale"", ""avoir le sens des affaires"", ""consulter les clients d'une entreprise"", ""définir les spécifications d’un projet"", ""fournir des conseils en TIC"", ""gérer l’incidence environnementale des activités"", ""normes de construction écologique"", ""optimiser le choix d’une solution TIC"", ""politiques environnementales des TIC"", ""rédiger des rapports sur des questions environnementales"", ""technologies durables"", ""technologies économes en ressources""]","[""consommation électrique des TIC"", ""définir les prescriptions techniques"", ""exigences légales concernant les produits dans le secteur des TIC"", ""fournisseurs de composants logiciels"", ""fournisseurs de composants matériels"", ""gouvernance durable des entreprises"", ""identifier des processus de restructuration"", ""législation sur les droits d'auteur"", ""marché des TIC"", ""méthodes de vente de TIC"", ""suivre des indicateurs clés de performance"", ""technologies émergentes""]",[],24
http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,consultant informatique/consultante informatique,AI/ML,[],"[""modèles de qualité des processus d’information et de communication""]",[],1
http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,consultant informatique/consultante informatique,Data,"[""analyser les spécifications du logiciel"", ""analyser un système de TIC""]","[""bibliothèques de composants logiciels""]",[],3
